COUNTRY,COUNTRY_GRP,AGE_GRP_LIST,SEX,YEAR,VALUE
GRC,,TOTAL,MALE,1986,932.36
GRC,,TOTAL,FEMALE,1984,655.56
GRC,,TOTAL,MALE,1984,931.51
GRC,,TOTAL,FEMALE,1995,585.42
GRC,,TOTAL,MALE,1992,889.58
GRC,,TOTAL,ALL,1978,821.82
GRC,,TOTAL,MALE,1978,967.16
GRC,,TOTAL,FEMALE,1991,604.47
GRC,,TOTAL,ALL,1983,817.53
GRC,,TOTAL,ALL,1992,740
GRC,,TOTAL,ALL,1996,713.08
GRC,,TOTAL,ALL,1995,719.01
GRC,,TOTAL,FEMALE,1996,579.38
GRC,,TOTAL,FEMALE,1997,567.1
GRC,,TOTAL,ALL,1990,739.87
GRC,,TOTAL,ALL,1991,734.54
GRC,,TOTAL,MALE,1995,871.69
GRC,,TOTAL,FEMALE,1994,583.91
GRC,,TOTAL,MALE,1997,842.17
GRC,,TOTAL,MALE,1975,1005.77
GRC,,TOTAL,MALE,1991,883.34
GRC,,TOTAL,FEMALE,1993,592.47
GRC,,TOTAL,ALL,1998,706.83
GRC,,TOTAL,FEMALE,2006,515.75
GRC,,TOTAL,MALE,1996,865.69
GRC,,TOTAL,FEMALE,1977,734.89
GRC,,TOTAL,MALE,1998,849.62
GRC,,TOTAL,ALL,1976,859.77
GRC,,TOTAL,ALL,1994,712.49
GRC,,TOTAL,ALL,1997,695.83
GRC,,TOTAL,ALL,1977,860.87
GRC,,TOTAL,FEMALE,1990,612.37
GRC,,TOTAL,FEMALE,1975,734.49
GRC,,TOTAL,MALE,1977,1007.58
GRC,,TOTAL,FEMALE,1998,581.07
GRC,,TOTAL,MALE,1994,859.09
GRC,,TOTAL,FEMALE,1976,735.49
GRC,,TOTAL,MALE,1999,847.23
GRC,,TOTAL,FEMALE,1999,574.12
GRC,,TOTAL,ALL,2007,626.95
GRC,,TOTAL,MALE,1976,1004.03
GRC,,TOTAL,ALL,1993,720.44
GRC,,TOTAL,ALL,1969,965.66
GRC,,TOTAL,ALL,1975,858.99
GRC,,TOTAL,ALL,2006,616.83
GRC,,TOTAL,FEMALE,1970,753.96
GRC,,TOTAL,MALE,1970,1016.25
GRC,,TOTAL,ALL,1971,863.38
GRC,,TOTAL,MALE,1972,1015.2
GRC,,TOTAL,FEMALE,1972,760.28
GRC,,TOTAL,ALL,1974,836.86
GRC,,TOTAL,ALL,1970,874.75
GRC,,TOTAL,ALL,1972,877.79
GRC,,TOTAL,MALE,1974,975.14
GRC,,TOTAL,FEMALE,1974,719.26
GRC,,TOTAL,FEMALE,1969,845.37
GRC,,TOTAL,ALL,1999,702.07
GRC,,TOTAL,MALE,2007,739.12
GRC,,TOTAL,FEMALE,1971,746.98
GRC,,TOTAL,MALE,1973,1011.07
GRC,,TOTAL,FEMALE,1973,751.46
GRC,,TOTAL,MALE,2008,705.75
GRC,,TOTAL,MALE,2000,855.46
GRC,,TOTAL,FEMALE,2009,473.26
GRC,,TOTAL,MALE,1969,1109.96
GRC,,TOTAL,MALE,1971,1001.69
GRC,,TOTAL,ALL,1973,870.71
GRC,,TOTAL,MALE,2009,693.18
GRC,,TOTAL,FEMALE,2008,496.13
GRC,,TOTAL,FEMALE,2007,525.2
GRC,,TOTAL,ALL,2008,595.53
GRC,,TOTAL,FEMALE,2000,572.18
GRC,,TOTAL,FEMALE,1968,881.55
GRC,,TOTAL,FEMALE,2003,562.47
GRC,,TOTAL,FEMALE,2001,554.26
GRC,,TOTAL,ALL,2000,704.65
GRC,,TOTAL,MALE,2005,762.57
GRC,,TOTAL,ALL,1968,999.68
GRC,,TOTAL,MALE,2001,820.29
GRC,,TOTAL,MALE,1968,1142.51
GRC,,TOTAL,MALE,2003,795.98
GRC,,TOTAL,MALE,2014,649.08
GRC,,TOTAL,FEMALE,2014,402.32
GRC,,TOTAL,ALL,2004,663.58
GRC,,TOTAL,ALL,2001,679.31
GRC,,TOTAL,MALE,2004,784.91
GRC,,TOTAL,FEMALE,2004,553.61
GRC,,TOTAL,ALL,2011,547.86
GRC,,TOTAL,ALL,2003,673.51
GRC,,TOTAL,ALL,2014,517.56
GRC,,TOTAL,ALL,2002,674.67
GRC,,TOTAL,ALL,2015,536.88
GRC,,TOTAL,FEMALE,2011,449.68
GRC,,TOTAL,ALL,2010,557.98
GRC,,TOTAL,ALL,2005,641.96
GRC,,TOTAL,MALE,2011,658.74
GRC,,TOTAL,FEMALE,2015,421.15
GRC,,TOTAL,MALE,2002,806.25
GRC,,TOTAL,FEMALE,2010,464.15
GRC,,TOTAL,FEMALE,2005,532.9
GRC,,TOTAL,MALE,2006,728.45
GRC,,TOTAL,MALE,2015,668.58
GRC,,TOTAL,FEMALE,2002,557.26
GRC,,TOTAL,MALE,2010,662.68
GRC,,TOTAL,ALL,2009,577.2
HUN,,TOTAL,ALL,2004,1009.75
HUN,,TOTAL,ALL,2003,1047.87
HUN,,TOTAL,MALE,2001,1391.29
HUN,,TOTAL,ALL,2001,1035.46
HUN,,TOTAL,ALL,2000,1123.27
HUN,,TOTAL,MALE,2004,1360.97
HUN,,TOTAL,FEMALE,1999,888.87
HUN,,TOTAL,FEMALE,2006,714.72
HUN,,TOTAL,ALL,2005,1015.39
HUN,,TOTAL,FEMALE,2000,839.02
HUN,,TOTAL,MALE,1998,1553.71
HUN,,TOTAL,ALL,1997,1142.25
HUN,,TOTAL,MALE,2000,1516.76
HUN,,TOTAL,MALE,1999,1608.81
HUN,,TOTAL,FEMALE,2004,753.24
HUN,,TOTAL,FEMALE,1998,845.85
HUN,,TOTAL,MALE,2006,1316.54
HUN,,TOTAL,ALL,1998,1146.39
HUN,,TOTAL,MALE,2005,1373.05
HUN,,TOTAL,FEMALE,1997,849.2
HUN,,TOTAL,FEMALE,2005,754.71
HUN,,TOTAL,FEMALE,2001,775.38
HUN,,TOTAL,MALE,1997,1540.84
HUN,,TOTAL,ALL,2002,1034.43
HUN,,TOTAL,ALL,1996,1178.81
HUN,,TOTAL,FEMALE,2003,784.59
HUN,,TOTAL,ALL,1999,1192.49
HUN,,TOTAL,FEMALE,2002,772.11
HUN,,TOTAL,MALE,1996,1581.14
HUN,,TOTAL,ALL,2006,968.87
HUN,,TOTAL,FEMALE,1996,880.77
HUN,,TOTAL,FEMALE,1989,933.57
HUN,,TOTAL,MALE,2003,1410.31
HUN,,TOTAL,ALL,1992,1275.5
HUN,,TOTAL,FEMALE,1990,954.43
HUN,,TOTAL,FEMALE,1991,938.3
HUN,,TOTAL,ALL,1990,1260.13
HUN,,TOTAL,ALL,1995,1211.28
HUN,,TOTAL,MALE,1991,1660.42
HUN,,TOTAL,MALE,1989,1625.17
HUN,,TOTAL,ALL,1989,1229.85
HUN,,TOTAL,MALE,1994,1678.14
HUN,,TOTAL,ALL,1988,1197.34
HUN,,TOTAL,MALE,1995,1639.74
HUN,,TOTAL,FEMALE,1995,892.49
HUN,,TOTAL,MALE,1992,1713.84
HUN,,TOTAL,FEMALE,1992,946.3
HUN,,TOTAL,MALE,2002,1395.55
HUN,,TOTAL,MALE,1981,1647.32
HUN,,TOTAL,ALL,1981,1285.86
HUN,,TOTAL,ALL,1991,1247.44
HUN,,TOTAL,FEMALE,1993,947.88
HUN,,TOTAL,MALE,1993,1731.5
HUN,,TOTAL,ALL,1980,1301.68
HUN,,TOTAL,MALE,1990,1669.03
HUN,,TOTAL,ALL,1993,1282.86
HUN,,TOTAL,ALL,1979,1247.35
HUN,,TOTAL,FEMALE,1994,912.18
HUN,,TOTAL,FEMALE,1980,1028.79
HUN,,TOTAL,FEMALE,1981,1012.07
HUN,,TOTAL,MALE,1980,1666.76
HUN,,TOTAL,FEMALE,1978,1042.92
HUN,,TOTAL,FEMALE,1977,996.58
HUN,,TOTAL,FEMALE,1984,985.57
HUN,,TOTAL,MALE,1978,1610.49
HUN,,TOTAL,ALL,1978,1288.4
HUN,,TOTAL,FEMALE,1976,1026.35
HUN,,TOTAL,MALE,1979,1575.28
HUN,,TOTAL,MALE,1985,1680.53
HUN,,TOTAL,ALL,1977,1223.61
HUN,,TOTAL,ALL,1994,1240.17
HUN,,TOTAL,FEMALE,1988,921.33
HUN,,TOTAL,FEMALE,1983,1017.75
HUN,,TOTAL,ALL,1983,1311.32
HUN,,TOTAL,MALE,1977,1523.68
HUN,,TOTAL,ALL,1976,1241.67
HUN,,TOTAL,MALE,1983,1699.41
HUN,,TOTAL,FEMALE,1979,998.16
HUN,,TOTAL,FEMALE,1986,985.75
HUN,,TOTAL,ALL,1982,1276.18
HUN,,TOTAL,FEMALE,1985,989.71
HUN,,TOTAL,MALE,1982,1646.8
HUN,,TOTAL,FEMALE,1982,997.8
HUN,,TOTAL,MALE,2007,1308.71
HUN,,TOTAL,FEMALE,2009,677.45
HUN,,TOTAL,FEMALE,1970,1049.09
HUN,,TOTAL,ALL,1984,1285.01
HUN,,TOTAL,FEMALE,2007,711.87
HUN,,TOTAL,ALL,1969,1236
HUN,,TOTAL,FEMALE,2008,685.63
HUN,,TOTAL,ALL,1985,1284.65
HUN,,TOTAL,MALE,1986,1653.53
HUN,,TOTAL,MALE,1988,1566.27
HUN,,TOTAL,ALL,1987,1229.61
HUN,,TOTAL,MALE,2009,1244.51
HUN,,TOTAL,MALE,2008,1258.38
HUN,,TOTAL,MALE,1984,1683.32
HUN,,TOTAL,ALL,2007,962.5
HUN,,TOTAL,FEMALE,1987,945.78
HUN,,TOTAL,MALE,1969,1490.76
HUN,,TOTAL,MALE,1976,1526.62
HUN,,TOTAL,ALL,2008,926.18
HUN,,TOTAL,MALE,1970,1513.96
HUN,,TOTAL,ALL,1970,1252.12
HUN,,TOTAL,ALL,1975,1243.11
HUN,,TOTAL,MALE,1987,1607.54
HUN,,TOTAL,ALL,2009,914.82
HUN,,TOTAL,ALL,1986,1272.65
HUN,,TOTAL,FEMALE,2010,672.97
HUN,,TOTAL,FEMALE,1969,1040.02
HUN,,TOTAL,MALE,1975,1529.17
HUN,,TOTAL,MALE,2010,1208.34
HUN,,TOTAL,MALE,1971,1528.96
HUN,,TOTAL,ALL,1974,1218.89
HUN,,TOTAL,MALE,2011,1171.18
HUN,,TOTAL,ALL,1972,1201.79
HUN,,TOTAL,FEMALE,1975,1024.6
HUN,,TOTAL,FEMALE,1974,1009.8
HUN,,TOTAL,MALE,1973,1498.58
HUN,,TOTAL,FEMALE,1973,1013.87
HUN,,TOTAL,MALE,1974,1492.57
HUN,,TOTAL,FEMALE,1972,1001.85
HUN,,TOTAL,FEMALE,2012,665.35
HUN,,TOTAL,MALE,1972,1463.43
HUN,,TOTAL,ALL,1973,1222.35
HUN,,TOTAL,ALL,2010,898.48
HUN,,TOTAL,ALL,2012,871.43
HUN,,TOTAL,ALL,1971,1255.14
HUN,,TOTAL,FEMALE,2015,632.05
HUN,,TOTAL,FEMALE,1971,1044
HUN,,TOTAL,MALE,2015,1085.59
HUN,,TOTAL,ALL,2015,823.14
HUN,,TOTAL,FEMALE,2011,660.95
HUN,,TOTAL,ALL,2011,875.3
HUN,,TOTAL,MALE,2012,1158.06
ISL,,TOTAL,FEMALE,1991,523.77
ISL,,TOTAL,ALL,1991,691.15
ISL,,TOTAL,FEMALE,1992,554.92
ISL,,TOTAL,MALE,1994,762.35
ISL,,TOTAL,MALE,1992,772.63
ISL,,TOTAL,ALL,1993,645.9
ISL,,TOTAL,ALL,1989,684.41
ISL,,TOTAL,FEMALE,1989,574.61
ISL,,TOTAL,MALE,1989,817.67
ISL,,TOTAL,ALL,1992,655.15
ISL,,TOTAL,MALE,1993,748.9
ISL,,TOTAL,ALL,1986,682.17
ISL,,TOTAL,MALE,1987,873.99
ISL,,TOTAL,MALE,1995,820.22
ISL,,TOTAL,FEMALE,1986,542.65
ISL,,TOTAL,ALL,1990,675.49
ISL,,TOTAL,MALE,1988,913.12
ISL,,TOTAL,FEMALE,1990,554.83
ISL,,TOTAL,MALE,1991,893.17
ISL,,TOTAL,ALL,1985,711.12
ISL,,TOTAL,MALE,1990,815.66
ISL,,TOTAL,ALL,1987,716.21
ISL,,TOTAL,FEMALE,1987,586.45
ISL,,TOTAL,MALE,1986,844.56
ISL,,TOTAL,FEMALE,1985,578.8
ISL,,TOTAL,ALL,1988,743.72
ISL,,TOTAL,ALL,1983,750.51
ISL,,TOTAL,FEMALE,1993,555.88
ISL,,TOTAL,ALL,1994,630.11
ISL,,TOTAL,FEMALE,1994,525.38
ISL,,TOTAL,ALL,2004,538.35
ISL,,TOTAL,MALE,1979,891.44
ISL,,TOTAL,FEMALE,1988,597.74
ISL,,TOTAL,MALE,1984,866.75
ISL,,TOTAL,MALE,1985,858.04
ISL,,TOTAL,FEMALE,1995,578.6
ISL,,TOTAL,ALL,1984,704
ISL,,TOTAL,ALL,1978,720.29
ISL,,TOTAL,MALE,1981,993.35
ISL,,TOTAL,ALL,1981,781.02
ISL,,TOTAL,FEMALE,1978,578.58
ISL,,TOTAL,FEMALE,1979,594.87
ISL,,TOTAL,ALL,1980,735.8
ISL,,TOTAL,MALE,1980,927.54
ISL,,TOTAL,FEMALE,1977,581.32
ISL,,TOTAL,FEMALE,1980,569.86
ISL,,TOTAL,FEMALE,1975,622.89
ISL,,TOTAL,MALE,1975,997.01
ISL,,TOTAL,ALL,1975,798.24
ISL,,TOTAL,ALL,1979,732.64
ISL,,TOTAL,FEMALE,1983,552.68
ISL,,TOTAL,MALE,1974,1057.58
ISL,,TOTAL,FEMALE,2005,435.36
ISL,,TOTAL,ALL,1974,853.84
ISL,,TOTAL,MALE,2005,623.82
ISL,,TOTAL,MALE,1977,906.95
ISL,,TOTAL,ALL,1976,735.2
ISL,,TOTAL,FEMALE,1976,577.03
ISL,,TOTAL,FEMALE,1981,600.04
ISL,,TOTAL,FEMALE,1984,563.72
ISL,,TOTAL,ALL,1977,736
ISL,,TOTAL,MALE,1978,885.34
ISL,,TOTAL,MALE,1973,1044.34
ISL,,TOTAL,FEMALE,1973,705.15
ISL,,TOTAL,FEMALE,1974,665.93
ISL,,TOTAL,MALE,1997,799.54
ISL,,TOTAL,FEMALE,2004,444.54
ISL,,TOTAL,ALL,1972,889.23
ISL,,TOTAL,MALE,1976,908.99
ISL,,TOTAL,FEMALE,1972,734.98
ISL,,TOTAL,ALL,1973,866.61
ISL,,TOTAL,MALE,1972,1074.93
ISL,,TOTAL,MALE,1983,977.39
ISL,,TOTAL,MALE,1971,1153.36
ISL,,TOTAL,FEMALE,1971,752.77
ISL,,TOTAL,FEMALE,1982,594.38
ISL,,TOTAL,ALL,1971,936.47
ISL,,TOTAL,ALL,1982,729.48
ISL,,TOTAL,FEMALE,1997,517.06
ISL,,TOTAL,MALE,2004,657.54
ISL,,TOTAL,MALE,1982,886.09
ISL,,TOTAL,FEMALE,1996,543.49
ISL,,TOTAL,ALL,2003,546.77
ISL,,TOTAL,ALL,1995,689.52
ISL,,TOTAL,FEMALE,1999,528.9
ISL,,TOTAL,ALL,2005,521.94
ISL,,TOTAL,MALE,2015,526.63
ISL,,TOTAL,FEMALE,2014,391.4
ISL,,TOTAL,FEMALE,2006,459.45
ISL,,TOTAL,ALL,2014,456.55
ISL,,TOTAL,FEMALE,2015,421.3
ISL,,TOTAL,MALE,2006,620.58
ISL,,TOTAL,ALL,1997,647.48
ISL,,TOTAL,ALL,2015,469.67
ISL,,TOTAL,MALE,2000,690.11
ISL,,TOTAL,FEMALE,2003,475.96
ISL,,TOTAL,MALE,2003,632.58
ISL,,TOTAL,ALL,1996,661.13
ISL,,TOTAL,MALE,1998,740.79
ISL,,TOTAL,MALE,1996,801.93
ISL,,TOTAL,ALL,1999,630.55
ISL,,TOTAL,ALL,2002,562.73
ISL,,TOTAL,MALE,2001,681.24
ISL,,TOTAL,ALL,1998,613.74
ISL,,TOTAL,FEMALE,2002,471.23
ISL,,TOTAL,MALE,2014,535.48
ISL,,TOTAL,MALE,1999,752.31
ISL,,TOTAL,FEMALE,1998,510.76
ISL,,TOTAL,MALE,2002,669.49
ISL,,TOTAL,ALL,2000,601.66
ISL,,TOTAL,ALL,2001,550.96
ISL,,TOTAL,FEMALE,2001,445.5
ISL,,TOTAL,FEMALE,2000,524.42
ISL,,TOTAL,FEMALE,2013,425.32
ISL,,TOTAL,ALL,2013,491.79
ISL,,TOTAL,ALL,2012,455.1
ISL,,TOTAL,FEMALE,2012,404.58
ISL,,TOTAL,FEMALE,2008,448.89
ISL,,TOTAL,MALE,2012,511.29
ISL,,TOTAL,FEMALE,2011,412.2
ISL,,TOTAL,MALE,2008,595.07
ISL,,TOTAL,MALE,2013,569.89
ISL,,TOTAL,FEMALE,2007,442.85
ISL,,TOTAL,ALL,2008,517.51
ISL,,TOTAL,FEMALE,2010,406.06
ISL,,TOTAL,ALL,2011,480.14
ISL,,TOTAL,MALE,2011,558.87
ISL,,TOTAL,MALE,2010,606.05
ISL,,TOTAL,MALE,2007,614.66
ISL,,TOTAL,ALL,2010,496.55
ISL,,TOTAL,MALE,2009,603.57
ISL,,TOTAL,ALL,2006,532.99
ISL,,TOTAL,ALL,2009,507.38
ISL,,TOTAL,FEMALE,2009,422.5
ISL,,TOTAL,ALL,2007,520.07
IRL,,TOTAL,FEMALE,1977,932.35
IRL,,TOTAL,MALE,1977,1375.14
IRL,,TOTAL,FEMALE,1978,925.56
IRL,,TOTAL,MALE,1978,1375.42
IRL,,TOTAL,ALL,1980,1105.37
IRL,,TOTAL,MALE,1980,1357.74
IRL,,TOTAL,FEMALE,1979,897.43
IRL,,TOTAL,ALL,1979,1123.73
IRL,,TOTAL,ALL,1977,1135.9
IRL,,TOTAL,FEMALE,1980,894.27
IRL,,TOTAL,MALE,1979,1390.11
IRL,,TOTAL,FEMALE,1975,952.19
IRL,,TOTAL,ALL,1978,1134.53
IRL,,TOTAL,FEMALE,1976,957.52
IRL,,TOTAL,MALE,1975,1376.55
IRL,,TOTAL,MALE,1976,1389.9
IRL,,TOTAL,FEMALE,1969,1028.01
IRL,,TOTAL,ALL,1969,1218.36
IRL,,TOTAL,ALL,1970,1208.52
IRL,,TOTAL,ALL,1976,1158.29
IRL,,TOTAL,FEMALE,1970,1009.24
IRL,,TOTAL,ALL,1975,1151.08
IRL,,TOTAL,ALL,2003,690.26
IRL,,TOTAL,FEMALE,1974,1017.61
IRL,,TOTAL,ALL,1974,1219.22
IRL,,TOTAL,ALL,1968,1201.23
IRL,,TOTAL,MALE,1969,1432.17
IRL,,TOTAL,ALL,2000,794.58
IRL,,TOTAL,FEMALE,2003,561.43
IRL,,TOTAL,ALL,1973,1186.49
IRL,,TOTAL,ALL,1971,1131.01
IRL,,TOTAL,FEMALE,2000,639.82
IRL,,TOTAL,MALE,2003,854.69
IRL,,TOTAL,MALE,1972,1428.62
IRL,,TOTAL,MALE,1974,1447.85
IRL,,TOTAL,FEMALE,1968,1014.41
IRL,,TOTAL,FEMALE,1971,949.16
IRL,,TOTAL,MALE,2000,993.01
IRL,,TOTAL,ALL,2002,721.29
IRL,,TOTAL,MALE,1987,1212.4
IRL,,TOTAL,MALE,2001,946
IRL,,TOTAL,MALE,1970,1432.6
IRL,,TOTAL,FEMALE,1972,1005.62
IRL,,TOTAL,ALL,1972,1204.93
IRL,,TOTAL,FEMALE,2001,599.33
IRL,,TOTAL,FEMALE,2002,575.3
IRL,,TOTAL,FEMALE,2004,535.9
IRL,,TOTAL,ALL,2001,750.48
IRL,,TOTAL,FEMALE,2005,519.54
IRL,,TOTAL,MALE,1971,1332.96
IRL,,TOTAL,MALE,1973,1411.62
IRL,,TOTAL,FEMALE,1973,986.36
IRL,,TOTAL,ALL,2004,663.81
IRL,,TOTAL,ALL,2005,633.56
IRL,,TOTAL,MALE,2005,776.29
IRL,,TOTAL,FEMALE,1986,829.32
IRL,,TOTAL,ALL,1986,1048.55
IRL,,TOTAL,MALE,2002,906.75
IRL,,TOTAL,MALE,1981,1336.61
IRL,,TOTAL,FEMALE,1987,760.39
IRL,,TOTAL,MALE,2006,772.03
IRL,,TOTAL,ALL,1996,853.28
IRL,,TOTAL,ALL,1999,837.38
IRL,,TOTAL,MALE,2004,825.12
IRL,,TOTAL,MALE,1982,1312.31
IRL,,TOTAL,ALL,1985,1038.96
IRL,,TOTAL,FEMALE,1985,815.61
IRL,,TOTAL,FEMALE,2006,510.13
IRL,,TOTAL,ALL,2006,626.68
IRL,,TOTAL,MALE,1997,1052.86
IRL,,TOTAL,FEMALE,1982,843.29
IRL,,TOTAL,FEMALE,1996,676.36
IRL,,TOTAL,FEMALE,1997,669.53
IRL,,TOTAL,ALL,1997,837.15
IRL,,TOTAL,FEMALE,1999,667.46
IRL,,TOTAL,MALE,1986,1324.69
IRL,,TOTAL,MALE,2007,743.97
IRL,,TOTAL,FEMALE,2007,496.19
IRL,,TOTAL,FEMALE,1995,698.91
IRL,,TOTAL,MALE,1985,1318.11
IRL,,TOTAL,ALL,2007,606.9
IRL,,TOTAL,MALE,2008,724.97
IRL,,TOTAL,MALE,1996,1080.73
IRL,,TOTAL,MALE,1998,1040.06
IRL,,TOTAL,FEMALE,1998,650.81
IRL,,TOTAL,ALL,1998,821.68
IRL,,TOTAL,MALE,1999,1058.6
IRL,,TOTAL,MALE,1968,1409.53
IRL,,TOTAL,FEMALE,1984,803.45
IRL,,TOTAL,ALL,1992,878.3
IRL,,TOTAL,ALL,1993,895.44
IRL,,TOTAL,FEMALE,2008,484.76
IRL,,TOTAL,FEMALE,1981,858.94
IRL,,TOTAL,ALL,1981,1075.55
IRL,,TOTAL,ALL,1982,1054.37
IRL,,TOTAL,MALE,1994,1093.04
IRL,,TOTAL,ALL,2008,593.61
IRL,,TOTAL,MALE,1983,1330.58
IRL,,TOTAL,ALL,1987,961.35
IRL,,TOTAL,FEMALE,1994,686.48
IRL,,TOTAL,ALL,1995,883.14
IRL,,TOTAL,ALL,1991,909.19
IRL,,TOTAL,MALE,1992,1109.94
IRL,,TOTAL,MALE,1995,1121.77
IRL,,TOTAL,ALL,1984,1009.79
IRL,,TOTAL,FEMALE,1992,697.41
IRL,,TOTAL,ALL,2009,591.06
IRL,,TOTAL,FEMALE,1991,725.12
IRL,,TOTAL,ALL,1994,864.37
IRL,,TOTAL,MALE,1988,1207.88
IRL,,TOTAL,MALE,1984,1265.49
IRL,,TOTAL,MALE,1993,1132.12
IRL,,TOTAL,FEMALE,1993,708.64
IRL,,TOTAL,MALE,1991,1140.85
IRL,,TOTAL,MALE,2009,729.79
IRL,,TOTAL,FEMALE,2009,476.59
IRL,,TOTAL,FEMALE,1983,857.01
IRL,,TOTAL,ALL,1990,927.48
IRL,,TOTAL,FEMALE,1990,729.18
IRL,,TOTAL,ALL,1983,1072.4
IRL,,TOTAL,MALE,1990,1189.17
IRL,,TOTAL,FEMALE,1988,769.52
IRL,,TOTAL,ALL,1989,959.68
IRL,,TOTAL,FEMALE,1989,769.19
IRL,,TOTAL,MALE,1989,1198.55
IRL,,TOTAL,ALL,1988,964.77
ISR,,TOTAL,MALE,1998,800.8
ISR,,TOTAL,ALL,1997,677.17
ISR,,TOTAL,FEMALE,1996,576.33
ISR,,TOTAL,MALE,2011,575.61
ISR,,TOTAL,ALL,1998,673.52
ISR,,TOTAL,ALL,2010,489.79
ISR,,TOTAL,ALL,1995,734.04
ISR,,TOTAL,FEMALE,1998,569.03
ISR,,TOTAL,FEMALE,1999,559.57
ISR,,TOTAL,ALL,1992,781.75
ISR,,TOTAL,ALL,1991,768.6
ISR,,TOTAL,MALE,1996,790.09
ISR,,TOTAL,FEMALE,1991,670.58
ISR,,TOTAL,FEMALE,2010,412.2
ISR,,TOTAL,FEMALE,1995,630.68
ISR,,TOTAL,MALE,1975,1133.22
ISR,,TOTAL,MALE,1999,779.43
ISR,,TOTAL,ALL,1976,965.08
ISR,,TOTAL,MALE,1993,868.64
ISR,,TOTAL,FEMALE,1993,639.94
ISR,,TOTAL,MALE,2010,582.97
ISR,,TOTAL,FEMALE,1975,904.67
ISR,,TOTAL,FEMALE,2008,453.42
ISR,,TOTAL,ALL,1988,830.46
ISR,,TOTAL,MALE,1991,885.02
ISR,,TOTAL,ALL,2009,496.58
ISR,,TOTAL,MALE,1992,909.8
ISR,,TOTAL,FEMALE,1992,674.94
ISR,,TOTAL,MALE,1995,859.25
ISR,,TOTAL,FEMALE,1997,576.25
ISR,,TOTAL,FEMALE,1994,620.35
ISR,,TOTAL,MALE,1976,1084.32
ISR,,TOTAL,MALE,1977,1094.6
ISR,,TOTAL,MALE,2009,586.64
ISR,,TOTAL,ALL,1990,762.52
ISR,,TOTAL,MALE,1994,853.38
ISR,,TOTAL,ALL,1993,743.59
ISR,,TOTAL,ALL,1996,672.67
ISR,,TOTAL,ALL,2007,560.57
ISR,,TOTAL,ALL,2003,606.47
ISR,,TOTAL,FEMALE,2003,512.19
ISR,,TOTAL,MALE,2008,629.55
ISR,,TOTAL,ALL,1994,725.33
ISR,,TOTAL,MALE,2006,655.59
ISR,,TOTAL,ALL,2008,533.4
ISR,,TOTAL,MALE,2004,694.29
ISR,,TOTAL,ALL,1983,889.59
ISR,,TOTAL,MALE,2007,660.59
ISR,,TOTAL,MALE,1997,801.21
ISR,,TOTAL,FEMALE,2005,496.74
ISR,,TOTAL,ALL,1987,854.18
ISR,,TOTAL,FEMALE,2006,478.9
ISR,,TOTAL,FEMALE,1976,852.96
ISR,,TOTAL,MALE,2005,687.47
ISR,,TOTAL,ALL,2006,559.27
ISR,,TOTAL,FEMALE,1990,668.5
ISR,,TOTAL,MALE,1990,872.55
ISR,,TOTAL,ALL,1975,1015.6
ISR,,TOTAL,MALE,2003,722.87
ISR,,TOTAL,MALE,2002,737.96
ISR,,TOTAL,FEMALE,2007,477.61
ISR,,TOTAL,MALE,1983,991.58
ISR,,TOTAL,FEMALE,2004,490.85
ISR,,TOTAL,FEMALE,1983,797.18
ISR,,TOTAL,FEMALE,2014,391.63
ISR,,TOTAL,ALL,2015,475.97
ISR,,TOTAL,ALL,2005,583.01
ISR,,TOTAL,FEMALE,2009,421.8
ISR,,TOTAL,FEMALE,2000,541.04
ISR,,TOTAL,MALE,1979,1069.76
ISR,,TOTAL,FEMALE,2015,394.8
ISR,,TOTAL,FEMALE,1977,879.47
ISR,,TOTAL,MALE,1978,1075.94
ISR,,TOTAL,ALL,2001,616.05
ISR,,TOTAL,FEMALE,2002,522.99
ISR,,TOTAL,ALL,2014,466.31
ISR,,TOTAL,ALL,2004,582.47
ISR,,TOTAL,FEMALE,1989,693.3
ISR,,TOTAL,MALE,1989,906.53
ISR,,TOTAL,FEMALE,2011,412.4
ISR,,TOTAL,ALL,1999,657.81
ISR,,TOTAL,MALE,2000,767.9
ISR,,TOTAL,ALL,1977,983.19
ISR,,TOTAL,ALL,1978,960.06
ISR,,TOTAL,MALE,2001,742
ISR,,TOTAL,MALE,2014,555.42
ISR,,TOTAL,MALE,1984,990.83
ISR,,TOTAL,ALL,1985,863.73
ISR,,TOTAL,FEMALE,1978,852.58
ISR,,TOTAL,FEMALE,1987,748.18
ISR,,TOTAL,FEMALE,1979,848.29
ISR,,TOTAL,FEMALE,2001,515.01
ISR,,TOTAL,ALL,2002,619.25
ISR,,TOTAL,FEMALE,1988,725.79
ISR,,TOTAL,ALL,1989,792.42
ISR,,TOTAL,ALL,1982,948.27
ISR,,TOTAL,MALE,1988,950.17
ISR,,TOTAL,FEMALE,1985,764.38
ISR,,TOTAL,MALE,1981,1010.27
ISR,,TOTAL,MALE,2015,573.51
ISR,,TOTAL,ALL,1986,877.41
ISR,,TOTAL,FEMALE,1986,768.93
ISR,,TOTAL,ALL,2011,486.6
ISR,,TOTAL,FEMALE,1982,847.57
ISR,,TOTAL,MALE,1985,975.64
ISR,,TOTAL,MALE,1987,974.9
ISR,,TOTAL,ALL,1980,950.94
